Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2010-07-02,34.330665588378906,34.56274330089689,34.18147437917399,34.34724288904152,1534161
2010-07-05,33.849937438964844,34.44670452556583,33.153711044913116,34.148322106455,1409644
2010-07-06,33.83335876464844,33.96597491649747,33.750474512885,33.84993606467697,765539
2010-07-07,34.04885482788086,34.7450811049147,33.99912293413484,34.14831636699396,4099698
2010-07-08,33.8167839050293,34.47985792290209,33.767052004661295,34.47985792290209,2147848
2010-07-09,33.800201416015625,34.04885413454561,33.70073987892785,33.98254719261339,2076435
2010-07-12,33.468658447265625,33.98254108961406,33.38577422264099,33.86650227578817,4188571
2010-07-13,33.4852409362793,33.63443211407129,33.23658822383303,33.418931747590555,3777184
2010-07-14,33.38578414916992,33.81678269504166,33.302899899901476,33.78362809598262,2928502
2010-07-15,33.40235137939453,33.700733687460435,33.336042201265684,33.65100405224228,3552196
2010-07-16,33.26974105834961,33.634432607977665,33.15370447319805,33.634432607977665,1309829
2010-07-19,33.17028045654297,33.61785625747711,32.85532079029028,32.85532079029028,3056097
2010-07-20,33.103965759277344,33.369195718135124,33.05423612565706,33.31946608451484,2241425
2010-07-21,33.12055206298828,33.26974325281168,33.021090520313,33.26974325281168,1373142
2010-07-22,33.63443374633789,34.048854953860044,33.15370559528798,33.3857810218246,5819774
2010-07-23,33.4852409362793,33.94939176682746,33.352624807280655,33.94939176682746,1826820
2010-07-26,33.4852409362793,33.63443211407129,33.15370398635094,33.4852409362793,1879489
2010-07-27,33.53497314453125,33.75047127911675,33.203436169243396,33.203436169243396,2785906
2010-07-28,33.56812286376953,34.015696366345715,33.402354400212715,33.65100709554794,3199899
2010-07-29,33.26974105834961,33.80020108537608,33.07082023449884,33.22001141448163,2312762
2010-07-30,33.28632736206055,33.551557447337196,33.20344310093531,33.31948196586243,1285466
2010-08-02,33.3360481262207,33.617855438219664,33.25316388720676,33.4852415551489,778568
2010-08-03,33.12055206298828,33.418934442635084,33.05424511733111,33.418934442635084,1708893
2010-08-04,33.203426361083984,33.31946516750894,32.706121045054196,33.31946516750894,1886451
2010-08-05,32.755855560302734,33.41892941385518,32.656394032594136,33.004508255384906,1508701
2010-08-06,33.00450897216797,33.56812355863092,32.82216320880517,32.905047442299285,3922176
2010-08-09,33.86650466918945,33.94938889967165,33.35262199052409,33.402353877840596,3155186
2010-08-10,33.6510124206543,34.13174059136618,33.50181898114109,34.13174059136618,2033594
2010-08-11,33.203426361083984,33.68415438357044,33.153696728832344,33.48523360618553,1383082
2010-08-12,33.070831298828125,33.220022528725025,32.98794478401915,33.02109938994274,746648
2010-08-13,33.78361892700195,33.88308044880574,33.03766088604132,33.26973627133114,2838836
2010-08-16,34.910850524902344,35.64023366573467,33.94939420053827,33.94939420053827,10437835
2010-08-17,34.8113899230957,35.57392538360991,34.67877378957472,35.292118067209366,4272775
2010-08-18,34.46327209472656,35.225807476264166,34.03227364008542,35.02688442077481,2042150
2010-08-19,34.59589767456055,35.14293513810298,34.1980536773166,35.14293513810298,2150678
2010-08-20,34.214622497558594,34.84454181634722,34.1483155558512,34.645620991225016,1350531
2010-08-23,34.59589767456055,34.77824349574136,33.916246294729945,34.38039949849741,1558660
2010-08-24,34.164894104003906,34.79481573568506,33.999125608568725,34.79481573568506,1419761
2010-08-25,34.164894104003906,34.47985604403404,33.932818660070474,33.982550557728494,1708531
2010-08-26,34.960575103759766,35.20922778199534,34.148310137865934,34.44669245239721,6819779
2010-08-27,34.59589767456055,35.30870365765291,34.38039949849741,35.109780534841214,3318728
2010-08-30,36.054649353027344,36.303302045161914,34.811385892354494,34.943999762141466,12599675
2010-08-31,36.071231842041016,36.71772848499165,35.64023333061426,36.10438419007139,7251681
2010-09-01,35.87232208251953,36.36962772307419,35.573939597538654,36.07124523809332,4105554
2010-09-02,35.67338943481445,36.17069491170032,35.491043643613814,36.17069491170032,2077611
2010-09-03,35.80600357055664,36.17069515541517,35.73969662286757,35.93861746593478,2025354
2010-09-06,35.82258605957031,36.07123883571361,35.474471723293824,35.474471723293824,1657041
2010-09-07,35.70545959472656,36.30780130209817,35.55487473522923,36.30780130209817,2364772
2010-09-08,35.63852310180664,35.839304370259455,35.38754765093143,35.70544943483038,2119627
2010-09-09,34.96925735473633,35.80584224175091,34.85213456280159,35.77237793851763,4325702
2010-09-13,35.320621490478516,35.63852556573792,35.086378174009816,35.40427997988746,2223035
2010-09-14,35.15330505371094,35.58832965922172,34.985988072313084,35.170037205727084,2096762
2010-09-15,35.755645751953125,35.906230568034715,35.153301948863536,35.153301948863536,3700295
2010-09-16,35.35409164428711,36.10701817355971,35.23696883198073,35.77238416054966,1645185
2010-09-17,35.220237731933594,35.62179807981762,35.136579231566834,35.55487173340063,3999245
2010-09-20,35.35409164428711,35.554872959845994,35.270433141034594,35.404285838485755,1658444
2010-09-21,35.35409164428711,35.805848469603525,35.23696883198073,35.65526134824329,4168036
2010-09-22,35.42101287841797,35.73891696037966,35.236963743961674,35.387550843577976,2530696
2010-09-23,35.15330505371094,35.55486762457123,35.036184528361524,35.33735418712494,1296047
2010-09-24,35.320621490478516,35.40427997988746,34.95252549870821,35.15330451166062,2212027
2010-09-27,35.42101287841797,35.839307603663265,35.236963743961674,35.839307603663265,1731020
2010-09-28,35.77238082885742,35.85603932431833,35.33735619858434,35.47121115295094,3076594
